date,close,open,high,low,vol,var
20.08.2016,"1906,2",1911,1945,1905,"0,09K","-0,25%"
19.08.2016,1911,"1924,8",1955,"1900,1","0,14K","-0,72%"
18.08.2016,"1924,8",1945,1945,"1902,1","0,12K","-1,04%"
17.08.2016,1945,2020,2094,1900,"0,15K","-7,38%"
16.08.2016,2100,1900,2100,1874,"0,16K","10,53%"
15.08.2016,1900,"1906,4",1940,1870,"0,10K","-0,34%"
14.08.2016,"1906,4","1910,6","1938,6",1868,"0,07K","-0,22%"
13.08.2016,"1910,6",1898,"1946,8","1866,7","0,08K","0,66%"
12.08.2016,1898,1920,"1935,3",1860,"0,09K","-1,15%"
11.08.2016,1920,"1921,7","1944,7",1841,"0,15K","-0,09%"
10.08.2016,"1921,7",1909,1949,1870,"0,11K","0,66%"
09.08.2016,1909,"1967,2","1974,4",1850,"0,14K","-2,96%"
08.08.2016,"1967,2","1931,4","1974,8",1921,"0,08K","1,85%"
07.08.2016,"1931,4",1968,1985,1920,"0,06K","-1,86%"
06.08.2016,1968,1947,"1989,8",1910,"0,11K","1,08%"
05.08.2016,1947,1971,2032,1925,"0,23K","-1,22%"
04.08.2016,1971,1985,2032,1930,"0,10K","-0,71%"
03.08.2016,1985,1800,2000,1740,"0,27K","10,28%"
02.08.2016,1800,1992,"2000,2",1800,"0,22K","-9,64%"
01.08.2016,1992,"2092,9","2092,9","1801,2","0,16K","-4,82%"
31.07.2016,"2092,9",2094,2120,2050,"0,02K","-0,06%"
30.07.2016,2094,2128,2153,"2065,2","0,04K","-1,60%"
29.07.2016,2128,2135,"2184,9","2011,1","0,11K","-0,33%"
28.07.2016,2135,"2188,9",2190,2010,"0,13K","-2,46%"
27.07.2016,"2188,9","2160,1","2228,9","2156,1","0,14K","1,34%"
26.07.2016,"2160,1","2214,2",2322,"2160,1","0,26K","-2,44%"
25.07.2016,"2214,2",2246,2250,"2165,7","0,12K","-1,42%"
24.07.2016,2246,"2258,8","2258,8","2202,8","0,02K","-0,57%"
23.07.2016,"2258,8","2245,5",2263,2231,"0,03K","0,59%"
22.07.2016,"2245,5",2260,2275,"2185,3","0,10K","-0,64%"
21.07.2016,2260,2281,"2284,7",2230,"0,08K","-0,92%"
20.07.2016,2281,2280,2294,2240,"0,13K","0,04%"
19.07.2016,2280,"2270,4",2295,2260,"0,14K","0,42%"
18.07.2016,"2270,4",2275,2315,"2265,9","0,10K","-0,20%"
17.07.2016,2275,2279,2295,2254,"0,02K","-0,18%"
16.07.2016,2279,"2256,5",2316,2255,"0,09K","1,00%"
15.07.2016,"2256,5",2285,2285,2235,"0,11K","-1,25%"
14.07.2016,2285,2305,"2306,5","2255,9","0,12K","-0,87%"
13.07.2016,2305,2278,2335,2250,"0,19K","1,19%"
12.07.2016,2278,"2253,2","2281,5","2221,5","0,07K","1,10%"
11.07.2016,"2253,2","2298,8","2298,8","2205,5","0,13K","-1,99%"
10.07.2016,"2298,8","2270,1",2310,"2263,3","0,03K","1,27%"
09.07.2016,"2270,1","2322,5",2344,"2248,1","0,11K","-2,26%"
08.07.2016,"2322,5",2275,2348,2257,"0,20K","2,09%"
07.07.2016,2275,2336,"2358,8","2154,4","0,17K","-2,61%"
06.07.2016,2336,2260,"2359,9",2260,"0,10K","3,36%"
05.07.2016,2260,"2250,1",2288,"2243,3","0,11K","0,44%"
04.07.2016,"2250,1","2232,5",2280,2220,"0,12K","0,79%"
03.07.2016,"2232,5",2299,2299,2218,"0,06K","-2,89%"
02.07.2016,2299,"2275,1",2299,"2201,3","0,07K","1,05%"
01.07.2016,"2275,1","2262,8",2304,2202,"0,15K","0,55%"
30.06.2016,"2262,8",2251,"2304,9",2205,"0,20K","0,52%"
29.06.2016,2251,2328,2328,"2185,7","0,14K","-3,31%"
28.06.2016,2328,2296,"2404,5",2265,"0,17K","1,39%"
27.06.2016,2296,2350,2414,"2255,1","0,15K","-2,30%"
26.06.2016,2350,2464,2488,2340,"0,08K","-5,43%"
25.06.2016,2485,2455,2540,"2454,8","0,08K","1,22%"
24.06.2016,2455,"2298,9",2599,"2298,9","0,25K","6,79%"
23.06.2016,"2298,9",2301,"2450,5","2011,2","0,40K","-0,48%"
22.06.2016,"2310,1",2615,2660,2301,"0,29K","-11,66%"
21.06.2016,2615,"2827,5",2870,2500,"0,27K","-7,64%"
20.06.2016,"2831,2",2800,"2884,5","2701,5","0,17K","1,11%"
19.06.2016,2800,"2874,6",2890,2581,"0,07K","-2,60%"
18.06.2016,"2874,6",2920,2930,"2763,8","0,13K","-1,55%"
17.06.2016,2920,"2881,1","2951,3",2820,"0,22K","1,35%"
16.06.2016,"2881,1",2590,2959,"2566,1","0,34K","11,24%"
15.06.2016,2590,"2565,5",2600,2515,"0,22K","0,95%"
14.06.2016,"2565,5","2551,1",2607,2450,"0,23K","0,56%"
13.06.2016,"2551,1",2430,2689,2397,"0,35K","4,98%"
12.06.2016,2430,2269,2466,2269,"0,18K","7,10%"
11.06.2016,2269,"2241,9",2274,2225,"0,06K","1,21%"
10.06.2016,"2241,9",2280,2280,2199,"0,15K","-1,67%"
09.06.2016,2280,2297,2315,"2202,8","0,24K","-0,74%"
08.06.2016,2297,2340,2340,2264,"0,27K","-1,84%"
07.06.2016,2340,2335,"2404,6",2257,"0,30K","0,21%"
06.06.2016,2335,2290,"2337,8","2255,2","0,22K","1,97%"
